Date,Geography,Metric,Value
2018-12-01,Midtown,Housing_Permits,328.93
2019-01-01,Midtown,Housing_Permits,328.86
2019-02-01,Midtown,Housing_Permits,328.93
2019-03-01,Midtown,Housing_Permits,328.95
2019-04-01,Midtown,Housing_Permits,328.94
2019-05-01,Midtown,Housing_Permits,327.64
2019-06-01,Midtown,Housing_Permits,326.08
2019-07-01,Midtown,Housing_Permits,326.62
2019-08-01,Midtown,Housing_Permits,328.48
2019-09-01,Midtown,Housing_Permits,328.32
2019-10-01,Midtown,Housing_Permits,329.21
2019-11-01,Midtown,Housing_Permits,330.63
2019-12-01,Midtown,Housing_Permits,329.9
2020-01-01,Midtown,Housing_Permits,330.39
2020-02-01,Midtown,Housing_Permits,330.06
2020-03-01,Midtown,Housing_Permits,332.58
2020-04-01,Midtown,Housing_Permits,335.04
2020-05-01,Midtown,Housing_Permits,334.31
2020-06-01,Midtown,Housing_Permits,335.31
2020-07-01,Midtown,Housing_Permits,337.15
2020-08-01,Midtown,Housing_Permits,338.72
2020-09-01,Midtown,Housing_Permits,339.33
2020-10-01,Midtown,Housing_Permits,341.48
2020-11-01,Midtown,Housing_Permits,340.86
2020-12-01,Midtown,Housing_Permits,340.99
2021-01-01,Midtown,Housing_Permits,340.4
2021-02-01,Midtown,Housing_Permits,341.89
2021-03-01,Midtown,Housing_Permits,341.67
2021-04-01,Midtown,Housing_Permits,341.97
2021-05-01,Midtown,Housing_Permits,343.25
2021-06-01,Midtown,Housing_Permits,344.63
2021-07-01,Midtown,Housing_Permits,344.01
2021-08-01,Midtown,Housing_Permits,345.84
2021-09-01,Midtown,Housing_Permits,346.92
2021-10-01,Midtown,Housing_Permits,346.07
2021-11-01,Midtown,Housing_Permits,344.93
2021-12-01,Midtown,Housing_Permits,345.42
2022-01-01,Midtown,Housing_Permits,346.99
2022-02-01,Midtown,Housing_Permits,348.59
2022-03-01,Midtown,Housing_Permits,349.55
2022-04-01,Midtown,Housing_Permits,350.12
2022-05-01,Midtown,Housing_Permits,351.27
2022-06-01,Midtown,Housing_Permits,350.71
2022-07-01,Midtown,Housing_Permits,353.33
2022-08-01,Midtown,Housing_Permits,355.93
2022-09-01,Midtown,Housing_Permits,356.98
2022-10-01,Midtown,Housing_Permits,357.73
2022-11-01,Midtown,Housing_Permits,357.73
2022-12-01,Midtown,Housing_Permits,358.9
2023-01-01,Midtown,Housing_Permits,358.55
2023-02-01,Midtown,Housing_Permits,356.28
2023-03-01,Midtown,Housing_Permits,353.39
2023-04-01,Midtown,Housing_Permits,352.9
2023-05-01,Midtown,Housing_Permits,353.61
2023-06-01,Midtown,Housing_Permits,354.53
2023-07-01,Midtown,Housing_Permits,354.44
2023-08-01,Midtown,Housing_Permits,355.12
2023-09-01,Midtown,Housing_Permits,355.29
2023-10-01,Midtown,Housing_Permits,354.55
2023-11-01,Midtown,Housing_Permits,354.99
2023-12-01,Midtown,Housing_Permits,356.52
2024-01-01,Midtown,Housing_Permits,355.84
2024-02-01,Midtown,Housing_Permits,355.16
2024-03-01,Midtown,Housing_Permits,354.33
2024-04-01,Midtown,Housing_Permits,352.42
2024-05-01,Midtown,Housing_Permits,352.33
2024-06-01,Midtown,Housing_Permits,353.73
2024-07-01,Midtown,Housing_Permits,354.46
2024-08-01,Midtown,Housing_Permits,354.76
2024-09-01,Midtown,Housing_Permits,355.43
2024-10-01,Midtown,Housing_Permits,355.33
2024-11-01,Midtown,Housing_Permits,353.4
2024-12-01,Midtown,Housing_Permits,354.89
2025-01-01,Midtown,Housing_Permits,356.74
2025-02-01,Midtown,Housing_Permits,356.34
2025-03-01,Midtown,Housing_Permits,356.66
2025-04-01,Midtown,Housing_Permits,356.88
2025-05-01,Midtown,Housing_Permits,357.82
2025-06-01,Midtown,Housing_Permits,360.45
2025-07-01,Midtown,Housing_Permits,362.41
2025-08-01,Midtown,Housing_Permits,362.45
2018-01-01,Midtown,Community_Grant_Funding_USD,1511169.86
2018-02-01,Midtown,Community_Grant_Funding_USD,1517411.28
2018-03-01,Midtown,Community_Grant_Funding_USD,1520268.66
2018-04-01,Midtown,Community_Grant_Funding_USD,1521473.87
2018-05-01,Midtown,Community_Grant_Funding_USD,2700593.52
2018-06-01,Midtown,Community_Grant_Funding_USD,1522892.78
2018-07-01,Midtown,Community_Grant_Funding_USD,1521887.66
2018-08-01,Midtown,Community_Grant_Funding_USD,1518855.52
2018-09-01,Midtown,Community_Grant_Funding_USD,1521307.78
2018-10-01,Midtown,Community_Grant_Funding_USD,1522006.17
2018-11-01,Midtown,Community_Grant_Funding_USD,1519937.69
2018-12-01,Midtown,Community_Grant_Funding_USD,1520504.98
2019-01-01,Midtown,Community_Grant_Funding_USD,1523608.97
2019-02-01,Midtown,Community_Grant_Funding_USD,1532491.82
2019-03-01,Midtown,Community_Grant_Funding_USD,1537764.09
2019-04-01,Midtown,Community_Grant_Funding_USD,1529851.5
2019-05-01,Midtown,Community_Grant_Funding_USD,1532032.73
2019-06-01,Midtown,Community_Grant_Funding_USD,1538974.03
2019-07-01,Midtown,Community_Grant_Funding_USD,1534846.53
2019-08-01,Midtown,Community_Grant_Funding_USD,1538276.77
2019-09-01,Midtown,Community_Grant_Funding_USD,1538554.2
2019-10-01,Midtown,Community_Grant_Funding_USD,1544379.37
2019-11-01,Midtown,Community_Grant_Funding_USD,1547220.39
2019-12-01,Midtown,Community_Grant_Funding_USD,2617267.68
2020-01-01,Midtown,Community_Grant_Funding_USD,1545328.93
2020-02-01,Midtown,Community_Grant_Funding_USD,1545986.14
2020-03-01,Midtown,Community_Grant_Funding_USD,1546717.43
2020-04-01,Midtown,Community_Grant_Funding_USD,2678805.68
2020-05-01,Midtown,Community_Grant_Funding_USD,1550272.0
2020-06-01,Midtown,Community_Grant_Funding_USD,1555508.21
2020-07-01,Midtown,Community_Grant_Funding_USD,1555523.21
2020-08-01,Midtown,Community_Grant_Funding_USD,1557641.25
2020-09-01,Midtown,Community_Grant_Funding_USD,1559154.76
2020-10-01,Midtown,Community_Grant_Funding_USD,1560291.54
2020-11-01,Midtown,Community_Grant_Funding_USD,1561461.13
2020-12-01,Midtown,Community_Grant_Funding_USD,1568514.57
2021-01-01,Midtown,Community_Grant_Funding_USD,1573108.37
2021-02-01,Midtown,Community_Grant_Funding_USD,1572881.5
2021-03-01,Midtown,Community_Grant_Funding_USD,1580436.65
2021-04-01,Midtown,Community_Grant_Funding_USD,1582759.38
2021-05-01,Midtown,Community_Grant_Funding_USD,1585413.87
2021-06-01,Midtown,Community_Grant_Funding_USD,2522507.12
2021-07-01,Midtown,Community_Grant_Funding_USD,1582522.6
2021-08-01,Midtown,Community_Grant_Funding_USD,1580992.59
2021-09-01,Midtown,Community_Grant_Funding_USD,1582560.88
2021-10-01,Midtown,Community_Grant_Funding_USD,1586340.01
2021-11-01,Midtown,Community_Grant_Funding_USD,1589032.94
2021-12-01,Midtown,Community_Grant_Funding_USD,1596609.12
2022-01-01,Midtown,Community_Grant_Funding_USD,1594282.09
2022-02-01,Midtown,Community_Grant_Funding_USD,1595965.56
2022-03-01,Midtown,Community_Grant_Funding_USD,1592057.8
2022-04-01,Midtown,Community_Grant_Funding_USD,1589594.32
2022-05-01,Midtown,Community_Grant_Funding_USD,1595876.63
2022-06-01,Midtown,Community_Grant_Funding_USD,1595247.97
2022-07-01,Midtown,Community_Grant_Funding_USD,1593258.52
2022-08-01,Midtown,Community_Grant_Funding_USD,1585962.61
2022-09-01,Midtown,Community_Grant_Funding_USD,1583933.19
2022-10-01,Midtown,Community_Grant_Funding_USD,1584336.07
2022-11-01,Midtown,Community_Grant_Funding_USD,1580130.46
2022-12-01,Midtown,Community_Grant_Funding_USD,2769562.34
2023-01-01,Midtown,Community_Grant_Funding_USD,1586609.85
2023-02-01,Midtown,Community_Grant_Funding_USD,2624477.84
2023-03-01,Midtown,Community_Grant_Funding_USD,1582455.1
2023-04-01,Midtown,Community_Grant_Funding_USD,1579183.49
2023-05-01,Midtown,Community_Grant_Funding_USD,1575840.44
2023-06-01,Midtown,Community_Grant_Funding_USD,1579206.74
2023-07-01,Midtown,Community_Grant_Funding_USD,1580625.42
2023-08-01,Midtown,Community_Grant_Funding_USD,1585676.85
2023-09-01,Midtown,Community_Grant_Funding_USD,1594980.2
2023-10-01,Midtown,Community_Grant_Funding_USD,1588882.63
2023-11-01,Midtown,Community_Grant_Funding_USD,1591626.95
2023-12-01,Midtown,Community_Grant_Funding_USD,1588376.47
2024-01-01,Midtown,Community_Grant_Funding_USD,1592756.07
2024-02-01,Midtown,Community_Grant_Funding_USD,1592892.42
2024-03-01,Midtown,Community_Grant_Funding_USD,1594225.71
2024-04-01,Midtown,Community_Grant_Funding_USD,1590317.0
2024-05-01,Midtown,Community_Grant_Funding_USD,1589835.29
2024-06-01,Midtown,Community_Grant_Funding_USD,1591417.94
2024-07-01,Midtown,Community_Grant_Funding_USD,1598066.26
2024-08-01,Midtown,Community_Grant_Funding_USD,1596112.01
2024-09-01,Midtown,Community_Grant_Funding_USD,1595133.25
2024-10-01,Midtown,Community_Grant_Funding_USD,1600134.41
2024-11-01,Midtown,Community_Grant_Funding_USD,1597921.04
2024-12-01,Midtown,Community_Grant_Funding_USD,2186369.3
2025-01-01,Midtown,Community_Grant_Funding_USD,1604902.24
2025-02-01,Midtown,Community_Grant_Funding_USD,1607338.73
2025-03-01,Midtown,Community_Grant_Funding_USD,1610032.82
2025-04-01,Midtown,Community_Grant_Funding_USD,1608791.94
2025-05-01,Midtown,Community_Grant_Funding_USD,1611575.49
2025-06-01,Midtown,Community_Grant_Funding_USD,1609710.01
2025-07-01,Midtown,Community_Grant_Funding_USD,1608925.59
2025-08-01,Midtown,Community_Grant_Funding_USD,2357175.56
2018-01-01,Buckhead,GDP_Growth_YoY_pct,2.21
2018-02-01,Buckhead,GDP_Growth_YoY_pct,2.25
2018-03-01,Buckhead,GDP_Growth_YoY_pct,2.27
2018-04-01,Buckhead,GDP_Growth_YoY_pct,2.25
2018-05-01,Buckhead,GDP_Growth_YoY_pct,2.24
2018-06-01,Buckhead,GDP_Growth_YoY_pct,2.23
2018-07-01,Buckhead,GDP_Growth_YoY_pct,2.21
2018-08-01,Buckhead,GDP_Growth_YoY_pct,2.16
2018-09-01,Buckhead,GDP_Growth_YoY_pct,2.19
2018-10-01,Buckhead,GDP_Growth_YoY_pct,2.23
2018-11-01,Buckhead,GDP_Growth_YoY_pct,2.19
2018-12-01,Buckhead,GDP_Growth_YoY_pct,2.23
2019-01-01,Buckhead,GDP_Growth_YoY_pct,2.23
2019-02-01,Buckhead,GDP_Growth_YoY_pct,2.28
2019-03-01,Buckhead,GDP_Growth_YoY_pct,2.28
2019-04-01,Buckhead,GDP_Growth_YoY_pct,2.29
2019-05-01,Buckhead,GDP_Growth_YoY_pct,2.31
2019-06-01,Buckhead,GDP_Growth_YoY_pct,2.29
2019-07-01,Buckhead,GDP_Growth_YoY_pct,2.33
2019-08-01,Buckhead,GDP_Growth_YoY_pct,2.3
2019-09-01,Buckhead,GDP_Growth_YoY_pct,2.3
2019-10-01,Buckhead,GDP_Growth_YoY_pct,2.32
2019-11-01,Buckhead,GDP_Growth_YoY_pct,2.31
2019-12-01,Buckhead,GDP_Growth_YoY_pct,2.33
2020-01-01,Buckhead,GDP_Growth_YoY_pct,2.38
2020-02-01,Buckhead,GDP_Growth_YoY_pct,2.42
2020-03-01,Buckhead,GDP_Growth_YoY_pct,2.36
2020-04-01,Buckhead,GDP_Growth_YoY_pct,2.37
2020-05-01,Buckhead,GDP_Growth_YoY_pct,2.41
2020-06-01,Buckhead,GDP_Growth_YoY_pct,2.37
2020-07-01,Buckhead,GDP_Growth_YoY_pct,2.4
2020-08-01,Buckhead,GDP_Growth_YoY_pct,2.43
2020-09-01,Buckhead,GDP_Growth_YoY_pct,2.4
2020-10-01,Buckhead,GDP_Growth_YoY_pct,2.43
2020-11-01,Buckhead,GDP_Growth_YoY_pct,2.44
2020-12-01,Buckhead,GDP_Growth_YoY_pct,2.46
2021-01-01,Buckhead,GDP_Growth_YoY_pct,2.44
2021-02-01,Buckhead,GDP_Growth_YoY_pct,2.45
2021-03-01,Buckhead,GDP_Growth_YoY_pct,2.4
2021-04-01,Buckhead,GDP_Growth_YoY_pct,2.34
2021-05-01,Buckhead,GDP_Growth_YoY_pct,2.35
2021-06-01,Buckhead,GDP_Growth_YoY_pct,2.39
2021-07-01,Buckhead,GDP_Growth_YoY_pct,2.4
2021-08-01,Buckhead,GDP_Growth_YoY_pct,2.4
2021-09-01,Buckhead,GDP_Growth_YoY_pct,2.4
2021-10-01,Buckhead,GDP_Growth_YoY_pct,2.38
2021-11-01,Buckhead,GDP_Growth_YoY_pct,2.38
2021-12-01,Buckhead,GDP_Growth_YoY_pct,2.4
2022-01-01,Buckhead,GDP_Growth_YoY_pct,2.39
2022-02-01,Buckhead,GDP_Growth_YoY_pct,2.42
2022-03-01,Buckhead,GDP_Growth_YoY_pct,2.43
2022-04-01,Buckhead,GDP_Growth_YoY_pct,2.44
2022-05-01,Buckhead,GDP_Growth_YoY_pct,2.47
2022-06-01,Buckhead,GDP_Growth_YoY_pct,2.46
2022-07-01,Buckhead,GDP_Growth_YoY_pct,2.49
2022-08-01,Buckhead,GDP_Growth_YoY_pct,2.48
2022-09-01,Buckhead,GDP_Growth_YoY_pct,2.5
2022-10-01,Buckhead,GDP_Growth_YoY_pct,2.48
2022-11-01,Buckhead,GDP_Growth_YoY_pct,2.46
2022-12-01,Buckhead,GDP_Growth_YoY_pct,2.47
2023-01-01,Buckhead,GDP_Growth_YoY_pct,2.42
2023-02-01,Buckhead,GDP_Growth_YoY_pct,2.41
2023-03-01,Buckhead,GDP_Growth_YoY_pct,2.37
2023-04-01,Buckhead,GDP_Growth_YoY_pct,2.4
2023-05-01,Buckhead,GDP_Growth_YoY_pct,2.44
2023-06-01,Buckhead,GDP_Growth_YoY_pct,2.42
2023-07-01,Buckhead,GDP_Growth_YoY_pct,2.43
2023-08-01,Buckhead,GDP_Growth_YoY_pct,2.47
2023-09-01,Buckhead,GDP_Growth_YoY_pct,2.5
2023-10-01,Buckhead,GDP_Growth_YoY_pct,2.51
2023-11-01,Buckhead,GDP_Growth_YoY_pct,2.54
2023-12-01,Buckhead,GDP_Growth_YoY_pct,2.52
2024-01-01,Buckhead,GDP_Growth_YoY_pct,2.53
2024-02-01,Buckhead,GDP_Growth_YoY_pct,2.52
2024-03-01,Buckhead,GDP_Growth_YoY_pct,2.51
2024-04-01,Buckhead,GDP_Growth_YoY_pct,2.51
2024-05-01,Buckhead,GDP_Growth_YoY_pct,2.53
2024-06-01,Buckhead,GDP_Growth_YoY_pct,2.57
2024-07-01,Buckhead,GDP_Growth_YoY_pct,2.58
2024-08-01,Buckhead,GDP_Growth_YoY_pct,2.61
2024-09-01,Buckhead,GDP_Growth_YoY_pct,2.63
2024-10-01,Buckhead,GDP_Growth_YoY_pct,2.72
2024-11-01,Buckhead,GDP_Growth_YoY_pct,2.67
2024-12-01,Buckhead,GDP_Growth_YoY_pct,2.65
2025-01-01,Buckhead,GDP_Growth_YoY_pct,2.7
2025-02-01,Buckhead,GDP_Growth_YoY_pct,2.7
2025-03-01,Buckhead,GDP_Growth_YoY_pct,2.73
2025-04-01,Buckhead,GDP_Growth_YoY_pct,2.74
2025-05-01,Buckhead,GDP_Growth_YoY_pct,2.81
2025-06-01,Buckhead,GDP_Growth_YoY_pct,2.78
2025-07-01,Buckhead,GDP_Growth_YoY_pct,2.82
2025-08-01,Buckhead,GDP_Growth_YoY_pct,2.88
2018-01-01,Buckhead,Unemployment_Rate_pct,6.05
2018-02-01,Buckhead,Unemployment_Rate_pct,6.06
2018-03-01,Buckhead,Unemployment_Rate_pct,6.02
2018-04-01,Buckhead,Unemployment_Rate_pct,6.01
2018-05-01,Buckhead,Unemployment_Rate_pct,5.99
2018-06-01,Buckhead,Unemployment_Rate_pct,5.92
2018-07-01,Buckhead,Unemployment_Rate_pct,5.92
2018-08-01,Buckhead,Unemployment_Rate_pct,5.92
2018-09-01,Buckhead,Unemployment_Rate_pct,5.94
2018-10-01,Buckhead,Unemployment_Rate_pct,5.95
2018-11-01,Buckhead,Unemployment_Rate_pct,6.0
2018-12-01,Buckhead,Unemployment_Rate_pct,5.99
2019-01-01,Buckhead,Unemployment_Rate_pct,5.98
2019-02-01,Buckhead,Unemployment_Rate_pct,5.96
2019-03-01,Buckhead,Unemployment_Rate_pct,5.94
2019-04-01,Buckhead,Unemployment_Rate_pct,5.87
2019-05-01,Buckhead,Unemployment_Rate_pct,5.86
2019-06-01,Buckhead,Unemployment_Rate_pct,5.8
2019-07-01,Buckhead,Unemployment_Rate_pct,5.8
2019-08-01,Buckhead,Unemployment_Rate_pct,5.75
2019-09-01,Buckhead,Unemployment_Rate_pct,5.72
2019-10-01,Buckhead,Unemployment_Rate_pct,5.69
2019-11-01,Buckhead,Unemployment_Rate_pct,5.68
2019-12-01,Buckhead,Unemployment_Rate_pct,5.67
2020-01-01,Buckhead,Unemployment_Rate_pct,5.69
2020-02-01,Buckhead,Unemployment_Rate_pct,5.66
2020-03-01,Buckhead,Unemployment_Rate_pct,5.66
2020-04-01,Buckhead,Unemployment_Rate_pct,5.72
2020-05-01,Buckhead,Unemployment_Rate_pct,5.72
2020-06-01,Buckhead,Unemployment_Rate_pct,5.7
2020-07-01,Buckhead,Unemployment_Rate_pct,5.67
2020-08-01,Buckhead,Unemployment_Rate_pct,5.66
2020-09-01,Buckhead,Unemployment_Rate_pct,5.63
2020-10-01,Buckhead,Unemployment_Rate_pct,5.62
2020-11-01,Buckhead,Unemployment_Rate_pct,5.62
2020-12-01,Buckhead,Unemployment_Rate_pct,5.55
2021-01-01,Buckhead,Unemployment_Rate_pct,5.54
2021-02-01,Buckhead,Unemployment_Rate_pct,5.56
2021-03-01,Buckhead,Unemployment_Rate_pct,5.54
2021-04-01,Buckhead,Unemployment_Rate_pct,5.51
2021-05-01,Buckhead,Unemployment_Rate_pct,5.46
2021-06-01,Buckhead,Unemployment_Rate_pct,5.41
2021-07-01,Buckhead,Unemployment_Rate_pct,5.42
2021-08-01,Buckhead,Unemployment_Rate_pct,5.4
2021-09-01,Buckhead,Unemployment_Rate_pct,5.41
2021-10-01,Buckhead,Unemployment_Rate_pct,5.44
2021-11-01,Buckhead,Unemployment_Rate_pct,5.45
2021-12-01,Buckhead,Unemployment_Rate_pct,5.43
2022-01-01,Buckhead,Unemployment_Rate_pct,5.42
2022-02-01,Buckhead,Unemployment_Rate_pct,5.4
2022-03-01,Buckhead,Unemployment_Rate_pct,5.37
2022-04-01,Buckhead,Unemployment_Rate_pct,5.37
2022-05-01,Buckhead,Unemployment_Rate_pct,5.34
2022-06-01,Buckhead,Unemployment_Rate_pct,5.27
2022-07-01,Buckhead,Unemployment_Rate_pct,5.24
2022-08-01,Buckhead,Unemployment_Rate_pct,5.22
2022-09-01,Buckhead,Unemployment_Rate_pct,5.25
2022-10-01,Buckhead,Unemployment_Rate_pct,5.22
2022-11-01,Buckhead,Unemployment_Rate_pct,5.23
2022-12-01,Buckhead,Unemployment_Rate_pct,5.21
2023-01-01,Buckhead,Unemployment_Rate_pct,5.23
2023-02-01,Buckhead,Unemployment_Rate_pct,5.25
2023-03-01,Buckhead,Unemployment_Rate_pct,5.27
2023-04-01,Buckhead,Unemployment_Rate_pct,5.22
2023-05-01,Buckhead,Unemployment_Rate_pct,5.21
2023-06-01,Buckhead,Unemployment_Rate_pct,5.22
2023-07-01,Buckhead,Unemployment_Rate_pct,5.22
2023-08-01,Buckhead,Unemployment_Rate_pct,5.22
2023-09-01,Buckhead,Unemployment_Rate_pct,5.21
2023-10-01,Buckhead,Unemployment_Rate_pct,5.19
2023-11-01,Buckhead,Unemployment_Rate_pct,5.13
2023-12-01,Buckhead,Unemployment_Rate_pct,5.11
2024-01-01,Buckhead,Unemployment_Rate_pct,5.16
2024-02-01,Buckhead,Unemployment_Rate_pct,5.14
2024-03-01,Buckhead,Unemployment_Rate_pct,5.08
2024-04-01,Buckhead,Unemployment_Rate_pct,5.09
2024-05-01,Buckhead,Unemployment_Rate_pct,5.1
2024-06-01,Buckhead,Unemployment_Rate_pct,5.12
2024-07-01,Buckhead,Unemployment_Rate_pct,5.12
2024-08-01,Buckhead,Unemployment_Rate_pct,5.13
2024-09-01,Buckhead,Unemployment_Rate_pct,5.17
2024-10-01,Buckhead,Unemployment_Rate_pct,5.14
2024-11-01,Buckhead,Unemployment_Rate_pct,5.11
2024-12-01,Buckhead,Unemployment_Rate_pct,5.07
2025-01-01,Buckhead,Unemployment_Rate_pct,5.05
2025-02-01,Buckhead,Unemployment_Rate_pct,5.08
2025-03-01,Buckhead,Unemployment_Rate_pct,5.08
2025-04-01,Buckhead,Unemployment_Rate_pct,5.08
2025-05-01,Buckhead,Unemployment_Rate_pct,5.03
2025-06-01,Buckhead,Unemployment_Rate_pct,5.0
2025-07-01,Buckhead,Unemployment_Rate_pct,4.94
2025-08-01,Buckhead,Unemployment_Rate_pct,4.96
2018-01-01,Buckhead,Median_Household_Income_USD,58719.78
2018-02-01,Buckhead,Median_Household_Income_USD,58750.2
2018-03-01,Buckhead,Median_Household_Income_USD,58754.12
2018-04-01,Buckhead,Median_Household_Income_USD,58795.07
2018-05-01,Buckhead,Median_Household_Income_USD,58809.99
2018-06-01,Buckhead,Median_Household_Income_USD,58810.49
2018-07-01,Buckhead,Median_Household_Income_USD,58814.74
2018-08-01,Buckhead,Median_Household_Income_USD,58827.01
2018-09-01,Buckhead,Median_Household_Income_USD,58846.48
2018-10-01,Buckhead,Median_Household_Income_USD,58862.78
2018-11-01,Buckhead,Median_Household_Income_USD,58860.31
2018-12-01,Buckhead,Median_Household_Income_USD,58897.23
2019-01-01,Buckhead,Median_Household_Income_USD,58913.69
2019-02-01,Buckhead,Median_Household_Income_USD,58921.7
2019-03-01,Buckhead,Median_Household_Income_USD,58957.07
2019-04-01,Buckhead,Median_Household_Income_USD,58958.04
2019-05-01,Buckhead,Median_Household_Income_USD,58952.33
2019-06-01,Buckhead,Median_Household_Income_USD,58990.14
2019-07-01,Buckhead,Median_Household_Income_USD,59037.23
2019-08-01,Buckhead,Median_Household_Income_USD,59049.02
2019-09-01,Buckhead,Median_Household_Income_USD,59067.05
2019-10-01,Buckhead,Median_Household_Income_USD,59068.57
2019-11-01,Buckhead,Median_Household_Income_USD,59087.37
2019-12-01,Buckhead,Median_Household_Income_USD,59098.95
2020-01-01,Buckhead,Median_Household_Income_USD,59116.14
2020-02-01,Buckhead,Median_Household_Income_USD,59141.0
2020-03-01,Buckhead,Median_Household_Income_USD,59143.25
2020-04-01,Buckhead,Median_Household_Income_USD,59156.54
2020-05-01,Buckhead,Median_Household_Income_USD,59148.21
2020-06-01,Buckhead,Median_Household_Income_USD,59161.6
2020-07-01,Buckhead,Median_Household_Income_USD,59178.92
2020-08-01,Buckhead,Median_Household_Income_USD,59201.07
2020-09-01,Buckhead,Median_Household_Income_USD,59223.39
2020-10-01,Buckhead,Median_Household_Income_USD,59255.67
2020-11-01,Buckhead,Median_Household_Income_USD,59251.29
2020-12-01,Buckhead,Median_Household_Income_USD,59247.72
2021-01-01,Buckhead,Median_Household_Income_USD,59274.37
2021-02-01,Buckhead,Median_Household_Income_USD,59262.51
2021-03-01,Buckhead,Median_Household_Income_USD,59283.98
2021-04-01,Buckhead,Median_Household_Income_USD,59284.99
2021-05-01,Buckhead,Median_Household_Income_USD,59327.3
2021-06-01,Buckhead,Median_Household_Income_USD,59349.78
2021-07-01,Buckhead,Median_Household_Income_USD,59365.21
2021-08-01,Buckhead,Median_Household_Income_USD,59402.35
2021-09-01,Buckhead,Median_Household_Income_USD,59405.12
2021-10-01,Buckhead,Median_Household_Income_USD,59410.74
2021-11-01,Buckhead,Median_Household_Income_USD,59410.54
2021-12-01,Buckhead,Median_Household_Income_USD,59416.28
2022-01-01,Buckhead,Median_Household_Income_USD,59435.92
2022-02-01,Buckhead,Median_Household_Income_USD,59462.05
2022-03-01,Buckhead,Median_Household_Income_USD,59495.19
2022-04-01,Buckhead,Median_Household_Income_USD,59486.54
2022-05-01,Buckhead,Median_Household_Income_USD,59502.68
2022-06-01,Buckhead,Median_Household_Income_USD,59504.78
2022-07-01,Buckhead,Median_Household_Income_USD,59520.42
2022-08-01,Buckhead,Median_Household_Income_USD,59574.15
2022-09-01,Buckhead,Median_Household_Income_USD,59597.25
2022-10-01,Buckhead,Median_Household_Income_USD,59629.46
2022-11-01,Buckhead,Median_Household_Income_USD,59677.59
2022-12-01,Buckhead,Median_Household_Income_USD,59713.22
2023-01-01,Buckhead,Median_Household_Income_USD,59725.22
